series,sector,date,gdp,hours,employment,output_hour,output_employment,desc_bm
growth_yoy,Utilities,2020-01-01,0.2,-1.6,2.0,1.9,-1.7,Utiliti
growth_yoy,Wholesale and retail trade,2020-01-01,2.1,-0.2,2.3,2.3,-0.2,Perdagangan borong dan runcit
growth_yoy,Food & beverages and accommodation,2020-01-01,1.6,1.0,6.4,0.6,-4.5,Makanan & minuman dan penginapan
growth_yoy,Transportation and storage,2020-01-01,-1.5,-1.8,2.4,0.3,-3.8,Pengangkutan dan penyimpanan
growth_yoy,Information and communication,2020-01-01,6.7,3.0,4.5,3.5,2.0,Maklumat dan komunikasi
growth_yoy,Finance and insurance,2020-01-01,5.1,-1.9,1.4,7.1,3.7,Kewangan dan insurans
growth_yoy,Real estate and business services,2020-01-01,3.7,0.6,2.4,3.1,1.3,Hartanah dan perkhidmatan perniagaan
growth_yoy,Other services,2020-01-01,4.1,-2.4,0.5,6.7,3.6,Perkhidmatan lain
growth_yoy,Overall,2020-04-01,-16.9,-28.3,-1.3,15.8,-15.8,Keseluruhan
growth_yoy,Agriculture,2020-04-01,0.6,-13.1,-0.5,15.8,1.2,Pertanian
growth_yoy,Mining and quarrying,2020-04-01,-19.2,-23.9,-2.6,6.1,-17.1,Perlombongan dan pengkuarian
growth_yoy,Manufacturing,2020-04-01,-18.6,-29.1,-1.3,14.8,-17.5,Pembuatan
growth_yoy,Vegetable and animal oils & fats and food processing,2020-04-01,8.8,-19.3,1.6,34.7,7.0,Minyak dan lemak daripada sayuran & haiwan dan prosesan makanan
growth_yoy,Beverages and tobacco products,2020-04-01,-51.0,-25.0,-15.0,-34.7,-42.4,Minuman dan produk tembakau
growth_yoy,"Textiles, wearing apparel and leather products",2020-04-01,-41.7,-13.4,-3.2,-32.7,-39.8,"Produk tekstil, pakaian dan kulit"
growth_yoy,"Wood products, furniture, paper products and printing",2020-04-01,-32.5,-42.3,-4.9,16.8,-29.1,"Produk kayu, perabot, keluaran kertas dan percetakan"
growth_yoy,"Petroleum, chemical, rubber and plastic products",2020-04-01,-13.3,-20.0,0.5,8.3,-13.8,"Produk petroleum, kimia, getah dan plastik"
growth_yoy,"Non-metallic mineral products, basic metal and fabricated metal products",2020-04-01,-40.1,-31.8,-0.3,-12.1,-39.9,"Produk mineral bukan logam, logam asas dan produk logam yang direka"
growth_yoy,"Electrical, electronic and optical products",2020-04-01,-8.9,-32.9,-0.7,35.7,-8.2,"Produk elektrik, elektronik dan optikal"
growth_yoy,"Transport equipment, other manufacturing and repair",2020-04-01,-32.9,-48.3,-6.2,29.8,-28.4,"Peralatan pengangkutan, pembuatan lain dan pembaikan"
growth_yoy,Construction,2020-04-01,-44.3,-42.7,-6.3,-2.8,-40.5,Pembinaan
growth_yoy,Services,2020-04-01,-15.9,-28.5,-0.6,17.6,-15.4,Perkhidmatan
growth_yoy,Utilities,2020-04-01,-5.9,-25.0,1.0,25.4,-6.8,Utiliti
growth_yoy,Wholesale and retail trade,2020-04-01,-23.0,-29.5,-0.2,9.3,-22.9,Perdagangan borong dan runcit
growth_yoy,Food & beverages and accommodation,2020-04-01,-41.1,-30.9,-2.5,-14.7,-39.5,Makanan & minuman dan penginapan
growth_yoy,Transportation and storage,2020-04-01,-44.8,-37.3,-0.6,-11.9,-44.4,Pengangkutan dan penyimpanan
growth_yoy,Information and communication,2020-04-01,4.7,-30.9,3.0,51.5,1.7,Maklumat dan komunikasi
growth_yoy,Finance and insurance,2020-04-01,-5.7,-22.2,0.0,21.2,-5.7,Kewangan dan insurans
growth_yoy,Real estate and business services,2020-04-01,-24.3,-29.3,0.8,7.0,-25.0,Hartanah dan perkhidmatan perniagaan
growth_yoy,Other services,2020-04-01,-5.5,-24.3,-1.0,24.8,-4.5,Perkhidmatan lain
growth_yoy,Overall,2020-07-01,-2.5,-2.8,-0.4,0.3,-2.1,Keseluruhan
growth_yoy,Agriculture,2020-07-01,-0.5,-1.1,-0.8,0.6,0.3,Pertanian
growth_yoy,Mining and quarrying,2020-07-01,-6.6,-2.1,-1.3,-4.6,-5.4,Perlombongan dan pengkuarian
growth_yoy,Manufacturing,2020-07-01,3.2,-3.5,-0.4,6.9,3.6,Pembuatan
growth_yoy,Vegetable and animal oils & fats and food processing,2020-07-01,7.0,-3.2,1.6,10.5,5.3,Minyak dan lemak daripada sayuran & haiwan dan prosesan makanan
growth_yoy,Beverages and tobacco products,2020-07-01,-2.4,-8.3,-10.5,6.4,9.0,Minuman dan produk tembakau
growth_yoy,"Textiles, wearing apparel and leather products",2020-07-01,-8.5,0.0,-1.2,-8.5,-7.3,"Produk tekstil, pakaian dan kulit"
growth_yoy,"Wood products, furniture, paper products and printing",2020-07-01,-0.3,-7.3,-3.2,7.5,3.0,"Produk kayu, perabot, keluaran kertas dan percetakan"
growth_yoy,"Petroleum, chemical, rubber and plastic products",2020-07-01,2.1,-1.2,2.2,3.4,-0.1,"Produk petroleum, kimia, getah dan plastik"
growth_yoy,"Non-metallic mineral products, basic metal and fabricated metal products",2020-07-01,-6.6,-4.4,-0.3,-2.2,-6.3,"Produk mineral bukan logam, logam asas dan produk logam yang direka"
growth_yoy,"Electrical, electronic and optical products",2020-07-01,9.1,-2.8,-0.5,12.3,9.6,"Produk elektrik, elektronik dan optikal"
growth_yoy,"Transport equipment, other manufacturing and repair",2020-07-01,4.7,-6.0,-3.6,11.4,8.7,"Peralatan pengangkutan, pembuatan lain dan pembaikan"
growth_yoy,Construction,2020-07-01,-12.2,-3.7,-2.4,-8.9,-10.1,Pembinaan
growth_yoy,Services,2020-07-01,-3.6,-2.7,-0.1,-0.9,-3.5,Perkhidmatan
growth_yoy,Utilities,2020-07-01,0.0,-1.6,0.0,1.7,0.0,Utiliti
growth_yoy,Wholesale and retail trade,2020-07-01,-2.1,-2.8,0.9,0.7,-3.0,Perdagangan borong dan runcit
growth_yoy,Food & beverages and accommodation,2020-07-01,-29.8,-8.5,-2.3,-23.3,-28.1,Makanan & minuman dan penginapan
growth_yoy,Transportation and storage,2020-07-01,-16.6,-4.0,-0.8,-13.1,-16.0,Pengangkutan dan penyimpanan
growth_yoy,Information and communication,2020-07-01,5.2,3.6,3.3,1.6,1.8,Maklumat dan komunikasi
growth_yoy,Finance and insurance,2020-07-01,5.8,-1.9,0.5,7.8,5.2,Kewangan dan insurans
growth_yoy,Real estate and business services,2020-07-01,-15.3,-2.7,0.4,-13.0,-15.6,Hartanah dan perkhidmatan perniagaan
growth_yoy,Other services,2020-07-01,-0.1,0.8,-0.1,-0.9,0.0,Perkhidmatan lain
growth_yoy,Overall,2020-10-01,-3.2,-2.7,-0.6,-0.5,-2.6,Keseluruhan
growth_yoy,Agriculture,2020-10-01,-1.2,-0.3,-0.3,-0.9,-0.9,Pertanian
growth_yoy,Mining and quarrying,2020-10-01,-9.8,-4.7,-2.9,-5.4,-7.1,Perlombongan dan pengkuarian
growth_yoy,Manufacturing,2020-10-01,3.0,-2.8,-0.2,6.0,3.2,Pembuatan
growth_yoy,Vegetable and animal oils & fats and food processing,2020-10-01,-6.8,1.2,3.2,-7.9,-9.6,Minyak dan lemak daripada sayuran & haiwan dan prosesan makanan
growth_yoy,Beverages and tobacco products,2020-10-01,-1.8,-16.7,-10.5,17.8,9.7,Minuman dan produk tembakau
growth_yoy,"Textiles, wearing apparel and leather products",2020-10-01,-1.0,-0.7,-2.0,-0.2,1.0,"Produk tekstil, pakaian dan kulit"
growth_yoy,"Wood products, furniture, paper products and printing",2020-10-01,2.2,-7.3,-2.6,10.3,4.9,"Produk kayu, perabot, keluaran kertas dan percetakan"
growth_yoy,"Petroleum, chemical, rubber and plastic products",2020-10-01,3.0,-1.9,2.7,5.0,0.3,"Produk petroleum, kimia, getah dan plastik"
growth_yoy,"Non-metallic mineral products, basic metal and fabricated metal products",2020-10-01,-1.9,-2.2,0.8,0.3,-2.7,"Produk mineral bukan logam, logam asas dan produk logam yang direka"
growth_yoy,"Electrical, electronic and optical products",2020-10-01,7.7,-2.0,0.0,9.8,7.7,"Produk elektrik, elektronik dan optikal"
growth_yoy,"Transport equipment, other manufacturing and repair",2020-10-01,7.1,-9.4,-8.7,18.3,17.3,"Peralatan pengangkutan, pembuatan lain dan pembaikan"
growth_yoy,Construction,2020-10-01,-13.7,-7.6,-6.0,-6.6,-8.2,Pembinaan
growth_yoy,Services,2020-10-01,-4.5,-2.2,0.1,-2.4,-4.6,Perkhidmatan
growth_yoy,Utilities,2020-10-01,1.7,-3.2,0.0,5.1,1.7,Utiliti
growth_yoy,Wholesale and retail trade,2020-10-01,-0.9,-1.4,1.5,0.4,-2.4,Perdagangan borong dan runcit
growth_yoy,Food & beverages and accommodation,2020-10-01,-35.6,-8.0,-3.0,-30.0,-33.6,Makanan & minuman dan penginapan
growth_yoy,Transportation and storage,2020-10-01,-22.9,-6.7,-1.4,-17.4,-21.8,Pengangkutan dan penyimpanan
growth_yoy,Information and communication,2020-10-01,7.1,0.7,1.6,6.4,5.4,Maklumat dan komunikasi
growth_yoy,Finance and insurance,2020-10-01,6.2,-2.3,-0.3,8.7,6.5,Kewangan dan insurans
growth_yoy,Real estate and business services,2020-10-01,-21.2,-2.6,0.1,-19.1,-21.3,Hartanah dan perkhidmatan perniagaan
growth_yoy,Other services,2020-10-01,-1.1,1.9,1.0,-2.9,-2.0,Perkhidmatan lain
growth_yoy,Overall,2021-01-01,-0.2,-0.8,-0.0,0.6,-0.2,Keseluruhan
growth_yoy,Agriculture,2021-01-01,0.1,0.8,-0.7,-0.7,0.8,Pertanian
growth_yoy,Mining and quarrying,2021-01-01,-3.3,-2.2,0.0,-1.1,-3.3,Perlombongan dan pengkuarian
growth_yoy,Manufacturing,2021-01-01,6.6,-1.4,1.1,8.1,5.4,Pembuatan
growth_yoy,Vegetable and animal oils & fats and food processing,2021-01-01,-0.3,-1.6,3.6,1.3,-3.7,Minyak dan lemak daripada sayuran & haiwan dan prosesan makanan
growth_yoy,Beverages and tobacco products,2021-01-01,4.4,-16.7,-10.0,25.3,16.0,Minuman dan produk tembakau
growth_yoy,"Textiles, wearing apparel and leather products",2021-01-01,1.9,-2.2,-1.5,4.2,3.5,"Produk tekstil, pakaian dan kulit"
growth_yoy,"Wood products, furniture, paper products and printing",2021-01-01,4.0,-7.0,-1.3,11.8,5.4,"Produk kayu, perabot, keluaran kertas dan percetakan"
growth_yoy,"Petroleum, chemical, rubber and plastic products",2021-01-01,7.4,2.8,4.4,4.4,2.8,"Produk petroleum, kimia, getah dan plastik"
growth_yoy,"Non-metallic mineral products, basic metal and fabricated metal products",2021-01-01,0.9,0.0,2.5,0.9,-1.5,"Produk mineral bukan logam, logam asas dan produk logam yang direka"
growth_yoy,"Electrical, electronic and optical products",2021-01-01,10.6,-0.6,0.0,11.3,10.6,"Produk elektrik, elektronik dan optikal"
growth_yoy,"Transport equipment, other manufacturing and repair",2021-01-01,8.0,-3.5,-1.0,11.9,9.1,"Peralatan pengangkutan, pembuatan lain dan pembaikan"
growth_yoy,Construction,2021-01-01,-10.5,-1.8,-2.3,-8.8,-8.4,Pembinaan
growth_yoy,Services,2021-01-01,-2.0,-0.8,0.2,-1.2,-2.1,Perkhidmatan
growth_yoy,Utilities,2021-01-01,1.9,0.0,1.9,1.9,-0.1,Utiliti
growth_yoy,Wholesale and retail trade,2021-01-01,1.6,-0.6,1.3,2.2,0.2,Perdagangan borong dan runcit
growth_yoy,Food & beverages and accommodation,2021-01-01,-30.2,-4.8,-3.3,-26.8,-27.9,Makanan & minuman dan penginapan
growth_yoy,Transportation and storage,2021-01-01,-16.6,-1.2,-1.4,-15.6,-15.4,Pengangkutan dan penyimpanan
growth_yoy,Information and communication,2021-01-01,6.0,2.9,4.3,3.0,1.6,Maklumat dan komunikasi
growth_yoy,Finance and insurance,2021-01-01,11.2,1.4,0.3,9.6,10.9,Kewangan dan insurans
growth_yoy,Real estate and business services,2021-01-01,-17.1,-4.3,-2.4,-13.4,-15.1,Hartanah dan perkhidmatan perniagaan
growth_yoy,Other services,2021-01-01,-0.9,2.6,2.2,-3.4,-3.0,Perkhidmatan lain
growth_yoy,Overall,2021-04-01,16.3,33.3,2.2,-12.7,13.9,Keseluruhan
growth_yoy,Agriculture,2021-04-01,-1.5,16.7,1.8,-15.6,-3.3,Pertanian
growth_yoy,Mining and quarrying,2021-04-01,12.6,22.9,-1.3,-8.4,14.1,Perlombongan dan pengkuarian
growth_yoy,Manufacturing,2021-04-01,26.7,32.2,2.8,-4.2,23.2,Pembuatan
growth_yoy,Vegetable and animal oils & fats and food processing,2021-04-01,-2.1,23.4,4.7,-20.7,-6.5,Minyak dan lemak daripada sayuran & haiwan dan prosesan makanan
growth_yoy,Beverages and tobacco products,2021-04-01,54.9,11.1,0.0,39.4,54.9,Minuman dan produk tembakau
growth_yoy,"Textiles, wearing apparel and leather products",2021-04-01,38.5,13.6,5.7,21.9,31.0,"Produk tekstil, pakaian dan kulit"
growth_yoy,"Wood products, furniture, paper products and printing",2021-04-01,38.7,37.5,-1.4,0.9,40.7,"Produk kayu, perabot, keluaran kertas dan percetakan"
growth_yoy,"Petroleum, chemical, rubber and plastic products",2021-04-01,28.2,25.0,5.2,2.5,21.9,"Produk petroleum, kimia, getah dan plastik"
growth_yoy,"Non-metallic mineral products, basic metal and fabricated metal products",2021-04-01,33.2,32.9,-0.6,0.2,33.9,"Produk mineral bukan logam, logam asas dan produk logam yang direka"
growth_yoy,"Electrical, electronic and optical products",2021-04-01,26.3,41.6,3.0,-10.8,22.7,"Produk elektrik, elektronik dan optikal"
growth_yoy,"Transport equipment, other manufacturing and repair",2021-04-01,43.2,75.0,1.7,-18.2,40.8,"Peralatan pengangkutan, pembuatan lain dan pembaikan"
growth_yoy,Construction,2021-04-01,40.3,52.3,1.9,-7.9,37.7,Pembinaan
growth_yoy,Services,2021-04-01,14.0,34.9,2.1,-15.5,11.7,Perkhidmatan
growth_yoy,Utilities,2021-04-01,7.3,28.9,1.9,-16.7,5.3,Utiliti
growth_yoy,Wholesale and retail trade,2021-04-01,21.5,32.6,1.3,-8.4,19.9,Perdagangan borong dan runcit
growth_yoy,Food & beverages and accommodation,2021-04-01,9.1,38.3,3.4,-21.1,5.5,Makanan & minuman dan penginapan
growth_yoy,Transportation and storage,2021-04-01,37.5,50.5,-0.2,-8.6,37.8,Pengangkutan dan penyimpanan
growth_yoy,Information and communication,2021-04-01,5.6,52.1,2.9,-30.6,2.6,Maklumat dan komunikasi
growth_yoy,Finance and insurance,2021-04-01,23.0,25.6,-1.1,-2.1,24.3,Kewangan dan insurans
growth_yoy,Real estate and business services,2021-04-01,3.2,36.3,0.8,-24.3,2.3,Hartanah dan perkhidmatan perniagaan
growth_yoy,Other services,2021-04-01,7.8,31.8,3.6,-18.3,4.1,Perkhidmatan lain
growth_yoy,Overall,2021-07-01,-4.2,-3.9,1.2,-0.3,-5.3,Keseluruhan
growth_yoy,Agriculture,2021-07-01,-2.2,1.5,0.6,-3.7,-2.9,Pertanian
growth_yoy,Mining and quarrying,2021-07-01,-3.6,-6.4,-2.6,2.9,-1.1,Perlombongan dan pengkuarian
growth_yoy,Manufacturing,2021-07-01,-0.9,-2.9,2.8,2.0,-3.7,Pembuatan
growth_yoy,Vegetable and animal oils & fats and food processing,2021-07-01,0.6,2.0,4.9,-1.4,-4.1,Minyak dan lemak daripada sayuran & haiwan dan prosesan makanan
growth_yoy,Beverages and tobacco products,2021-07-01,-40.4,-9.1,5.9,-34.4,-43.7,Minuman dan produk tembakau
growth_yoy,"Textiles, wearing apparel and leather products",2021-07-01,-5.6,0.8,4.9,-6.4,-10.0,"Produk tekstil, pakaian dan kulit"
growth_yoy,"Wood products, furniture, paper products and printing",2021-07-01,-12.6,-12.4,0.7,-0.2,-13.2,"Produk kayu, perabot, keluaran kertas dan percetakan"
growth_yoy,"Petroleum, chemical, rubber and plastic products",2021-07-01,12.7,1.6,3.2,10.9,9.3,"Produk petroleum, kimia, getah dan plastik"
growth_yoy,"Non-metallic mineral products, basic metal and fabricated metal products",2021-07-01,-14.2,-7.0,0.3,-7.8,-14.4,"Produk mineral bukan logam, logam asas dan produk logam yang direka"
growth_yoy,"Electrical, electronic and optical products",2021-07-01,7.1,-2.3,3.1,9.7,3.9,"Produk elektrik, elektronik dan optikal"
growth_yoy,"Transport equipment, other manufacturing and repair",2021-07-01,-31.3,-7.3,1.6,-25.9,-32.4,"Peralatan pengangkutan, pembuatan lain dan pembaikan"
growth_yoy,Construction,2021-07-01,-20.6,-15.8,-2.1,-5.7,-18.8,Pembinaan
growth_yoy,Services,2021-07-01,-4.4,-3.2,1.4,-1.3,-5.7,Perkhidmatan
growth_yoy,Utilities,2021-07-01,-1.7,-8.3,1.9,7.2,-3.6,Utiliti
growth_yoy,Wholesale and retail trade,2021-07-01,-10.5,-3.9,1.8,-6.8,-12.1,Perdagangan borong dan runcit
growth_yoy,Food & beverages and accommodation,2021-07-01,-16.8,4.5,3.1,-20.4,-19.3,Makanan & minuman dan penginapan
growth_yoy,Transportation and storage,2021-07-01,-11.8,-5.2,-1.0,-7.0,-11.0,Pengangkutan dan penyimpanan
growth_yoy,Information and communication,2021-07-01,6.0,-0.7,1.2,6.7,4.7,Maklumat dan komunikasi
growth_yoy,Finance and insurance,2021-07-01,4.4,-2.4,-1.3,6.9,5.8,Kewangan dan insurans
growth_yoy,Real estate and business services,2021-07-01,-14.7,-6.8,-2.0,-8.4,-12.9,Hartanah dan perkhidmatan perniagaan
growth_yoy,Other services,2021-07-01,0.5,-5.2,2.2,6.0,-1.6,Perkhidmatan lain
growth_yoy,Overall,2021-10-01,3.5,2.3,1.8,1.2,1.7,Keseluruhan
growth_yoy,Agriculture,2021-10-01,2.9,1.1,-0.1,1.8,3.0,Pertanian
growth_yoy,Mining and quarrying,2021-10-01,-0.9,9.8,11.8,-9.7,-11.3,Perlombongan dan pengkuarian
growth_yoy,Manufacturing,2021-10-01,9.1,4.3,3.6,4.6,5.3,Pembuatan
growth_yoy,Vegetable and animal oils & fats and food processing,2021-10-01,10.4,7.1,5.5,3.1,4.7,Minyak dan lemak daripada sayuran & haiwan dan prosesan makanan
growth_yoy,Beverages and tobacco products,2021-10-01,9.6,0.0,5.9,9.6,3.5,Minuman dan produk tembakau
growth_yoy,"Textiles, wearing apparel and leather products",2021-10-01,3.9,3.8,7.2,0.2,-3.0,"Produk tekstil, pakaian dan kulit"
growth_yoy,"Wood products, furniture, paper products and printing",2021-10-01,5.4,3.4,2.0,1.9,3.3,"Produk kayu, perabot, keluaran kertas dan percetakan"
growth_yoy,"Petroleum, chemical, rubber and plastic products",2021-10-01,6.6,3.6,1.9,2.9,4.6,"Produk petroleum, kimia, getah dan plastik"
growth_yoy,"Non-metallic mineral products, basic metal and fabricated metal products",2021-10-01,5.6,2.2,2.2,3.2,3.3,"Produk mineral bukan logam, logam asas dan produk logam yang direka"
growth_yoy,"Electrical, electronic and optical products",2021-10-01,16.4,6.1,4.3,9.8,11.6,"Produk elektrik, elektronik dan optikal"
growth_yoy,"Transport equipment, other manufacturing and repair",2021-10-01,2.1,0.9,2.1,1.2,0.0,"Peralatan pengangkutan, pembuatan lain dan pembaikan"
growth_yoy,Construction,2021-10-01,-12.1,-1.5,-1.3,-10.8,-11.0,Pembinaan
growth_yoy,Services,2021-10-01,3.3,2.5,2.1,0.8,1.1,Perkhidmatan
growth_yoy,Utilities,2021-10-01,4.1,3.3,0.0,0.8,4.1,Utiliti
growth_yoy,Wholesale and retail trade,2021-10-01,1.7,2.7,4.5,-0.9,-2.6,Perdagangan borong dan runcit
growth_yoy,Food & beverages and accommodation,2021-10-01,6.1,3.5,0.9,2.5,5.2,Makanan & minuman dan penginapan
growth_yoy,Transportation and storage,2021-10-01,11.4,2.2,-0.5,9.0,12.0,Pengangkutan dan penyimpanan
growth_yoy,Information and communication,2021-10-01,6.6,2.0,2.0,4.5,4.5,Maklumat dan komunikasi
growth_yoy,Finance and insurance,2021-10-01,3.7,0.5,0.0,3.2,3.7,Kewangan dan insurans
growth_yoy,Real estate and business services,2021-10-01,-4.9,-1.5,-1.0,-3.5,-4.0,Hartanah dan perkhidmatan perniagaan
growth_yoy,Other services,2021-10-01,3.3,4.0,3.0,-0.6,0.4,Perkhidmatan lain
growth_yoy,Overall,2022-01-01,5.1,4.6,2.2,0.4,2.8,Keseluruhan
growth_yoy,Agriculture,2022-01-01,1.6,0.4,-0.9,1.2,2.5,Pertanian
growth_yoy,Mining and quarrying,2022-01-01,-1.0,2.3,2.7,-3.2,-3.6,Perlombongan dan pengkuarian
growth_yoy,Manufacturing,2022-01-01,6.7,6.8,3.8,-0.1,2.9,Pembuatan
growth_yoy,Vegetable and animal oils & fats and food processing,2022-01-01,5.0,12.6,5.4,-6.7,-0.4,Minyak dan lemak daripada sayuran & haiwan dan prosesan makanan
growth_yoy,Beverages and tobacco products,2022-01-01,5.8,10.0,0.0,-3.8,5.8,Minuman dan produk tembakau
growth_yoy,"Textiles, wearing apparel and leather products",2022-01-01,4.8,9.0,5.7,-3.8,-0.8,"Produk tekstil, pakaian dan kulit"
growth_yoy,"Wood products, furniture, paper products and printing",2022-01-01,6.9,5.8,2.0,1.0,4.8,"Produk kayu, perabot, keluaran kertas dan percetakan"
growth_yoy,"Petroleum, chemical, rubber and plastic products",2022-01-01,-0.4,4.3,2.6,-4.5,-2.9,"Produk petroleum, kimia, getah dan plastik"
growth_yoy,"Non-metallic mineral products, basic metal and fabricated metal products",2022-01-01,5.3,1.8,1.9,3.5,3.4,"Produk mineral bukan logam, logam asas dan produk logam yang direka"
growth_yoy,"Electrical, electronic and optical products",2022-01-01,15.4,6.8,4.2,8.0,10.7,"Produk elektrik, elektronik dan optikal"
growth_yoy,"Transport equipment, other manufacturing and repair",2022-01-01,2.6,8.1,3.7,-5.1,-1.1,"Peralatan pengangkutan, pembuatan lain dan pembaikan"
growth_yoy,Construction,2022-01-01,-6.0,2.2,-0.6,-8.1,-5.4,Pembinaan
growth_yoy,Services,2022-01-01,6.5,5.2,2.8,1.2,3.6,Perkhidmatan
growth_yoy,Utilities,2022-01-01,1.9,5.0,0.9,-3.0,0.9,Utiliti
growth_yoy,Wholesale and retail trade,2022-01-01,4.4,6.8,4.9,-2.3,-0.5,Perdagangan borong dan runcit
growth_yoy,Food & beverages and accommodation,2022-01-01,25.4,8.3,3.9,15.8,20.7,Makanan & minuman dan penginapan
growth_yoy,Transportation and storage,2022-01-01,24.9,3.4,0.5,20.8,24.2,Pengangkutan dan penyimpanan
growth_yoy,Information and communication,2022-01-01,6.1,6.4,4.6,-0.3,1.4,Maklumat dan komunikasi
growth_yoy,Finance and insurance,2022-01-01,-0.9,0.9,-0.5,-1.8,-0.3,Kewangan dan insurans
growth_yoy,Real estate and business services,2022-01-01,8.8,3.2,0.7,5.4,8.1,Hartanah dan perkhidmatan perniagaan
growth_yoy,Other services,2022-01-01,6.4,3.6,2.0,2.7,4.3,Perkhidmatan lain
growth_yoy,Overall,2022-04-01,8.9,7.5,3.2,1.2,5.4,Keseluruhan
growth_yoy,Agriculture,2022-04-01,-1.6,1.1,-0.7,-2.7,-0.9,Pertanian
growth_yoy,Mining and quarrying,2022-04-01,-1.7,4.7,2.7,-6.1,-4.3,Perlombongan dan pengkuarian
growth_yoy,Manufacturing,2022-04-01,9.2,11.3,5.0,-1.9,4.1,Pembuatan
growth_yoy,Vegetable and animal oils & fats and food processing,2022-04-01,2.5,10.9,5.4,-7.6,-2.8,Minyak dan lemak daripada sayuran & haiwan dan prosesan makanan
growth_yoy,Beverages and tobacco products,2022-04-01,28.9,0.0,5.9,28.9,21.8,Minuman dan produk tembakau
growth_yoy,"Textiles, wearing apparel and leather products",2022-04-01,7.0,15.2,6.2,-7.1,0.8,"Produk tekstil, pakaian dan kulit"
growth_yoy,"Wood products, furniture, paper products and printing",2022-04-01,12.1,19.5,6.3,-6.2,5.5,"Produk kayu, perabot, keluaran kertas dan percetakan"
growth_yoy,"Petroleum, chemical, rubber and plastic products",2022-04-01,-0.8,5.2,2.4,-5.7,-3.1,"Produk petroleum, kimia, getah dan plastik"
growth_yoy,"Non-metallic mineral products, basic metal and fabricated metal products",2022-04-01,10.5,11.4,4.5,-0.8,5.7,"Produk mineral bukan logam, logam asas dan produk logam yang direka"
growth_yoy,"Electrical, electronic and optical products",2022-04-01,15.5,11.5,5.1,3.6,9.9,"Produk elektrik, elektronik dan optikal"
growth_yoy,"Transport equipment, other manufacturing and repair",2022-04-01,20.4,11.4,6.6,8.0,13.0,"Peralatan pengangkutan, pembuatan lain dan pembaikan"
growth_yoy,Construction,2022-04-01,2.6,8.0,-0.5,-5.0,3.1,Pembinaan
growth_yoy,Services,2022-04-01,11.9,7.7,4.2,4.0,7.5,Perkhidmatan
growth_yoy,Utilities,2022-04-01,3.8,6.9,2.9,-2.9,0.9,Utiliti
growth_yoy,Wholesale and retail trade,2022-04-01,17.7,10.9,6.0,6.2,11.1,Perdagangan borong dan runcit
growth_yoy,Food & beverages and accommodation,2022-04-01,36.4,7.9,4.6,26.4,30.4,Makanan & minuman dan penginapan
growth_yoy,Transportation and storage,2022-04-01,33.9,12.6,8.4,18.9,23.5,Pengangkutan dan penyimpanan
growth_yoy,Information and communication,2022-04-01,5.6,4.2,4.0,1.4,1.5,Maklumat dan komunikasi
growth_yoy,Finance and insurance,2022-04-01,-1.6,1.4,-0.5,-2.9,-1.0,Kewangan dan insurans
growth_yoy,Real estate and business services,2022-04-01,21.2,5.5,2.7,14.9,18.1,Hartanah dan perkhidmatan perniagaan
growth_yoy,Other services,2022-04-01,6.3,5.5,2.7,0.7,3.4,Perkhidmatan lain
growth_yoy,Overall,2022-07-01,14.4,10.0,3.6,3.9,10.3,Keseluruhan
growth_yoy,Agriculture,2022-07-01,2.3,2.0,-0.6,0.3,2.9,Pertanian
growth_yoy,Mining and quarrying,2022-07-01,10.4,4.5,0.0,5.6,10.4,Perlombongan dan pengkuarian
growth_yoy,Manufacturing,2022-07-01,13.1,11.5,4.6,1.4,8.2,Pembuatan
growth_yoy,Vegetable and animal oils & fats and food processing,2022-07-01,5.3,11.2,5.8,-5.3,-0.5,Minyak dan lemak daripada sayuran & haiwan dan prosesan makanan
growth_yoy,Beverages and tobacco products,2022-07-01,50.0,10.0,0.0,36.3,50.0,Minuman dan produk tembakau
growth_yoy,"Textiles, wearing apparel and leather products",2022-07-01,12.4,10.3,5.9,1.9,6.2,"Produk tekstil, pakaian dan kulit"
growth_yoy,"Wood products, furniture, paper products and printing",2022-07-01,15.7,19.2,3.0,-2.9,12.4,"Produk kayu, perabot, keluaran kertas dan percetakan"
growth_yoy,"Petroleum, chemical, rubber and plastic products",2022-07-01,4.2,5.6,3.5,-1.3,0.7,"Produk petroleum, kimia, getah dan plastik"
growth_yoy,"Non-metallic mineral products, basic metal and fabricated metal products",2022-07-01,13.6,13.5,3.6,0.1,9.7,"Produk mineral bukan logam, logam asas dan produk logam yang direka"
growth_yoy,"Electrical, electronic and optical products",2022-07-01,17.4,11.0,5.2,5.7,11.5,"Produk elektrik, elektronik dan optikal"
growth_yoy,"Transport equipment, other manufacturing and repair",2022-07-01,37.2,14.7,4.8,19.6,30.9,"Peralatan pengangkutan, pembuatan lain dan pembaikan"
growth_yoy,Construction,2022-07-01,15.3,17.7,0.3,-2.1,14.9,Pembinaan
growth_yoy,Services,2022-07-01,16.8,10.1,4.8,6.0,11.4,Perkhidmatan
growth_yoy,Utilities,2022-07-01,7.8,14.5,4.8,-5.9,2.9,Utiliti
growth_yoy,Wholesale and retail trade,2022-07-01,24.2,12.2,5.4,10.7,17.8,Perdagangan borong dan runcit
growth_yoy,Food & beverages and accommodation,2022-07-01,53.3,7.8,5.3,42.2,45.6,Makanan & minuman dan penginapan
